Order_ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order_Date,CustomerName_x,State,City_x,Year-Month,Customer_ID,ProductID,CustomerName_y,Country,City_y,Subscription_Date,ProductName,Price,CategoryID,Total_Revenue,Profit_Margin,Customer_Lifetime_Value
B-26222,8089,3132,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,36,284,Tammie Haley,Belize,East Teresa,2022-01-04,Beer - Rickards Red,93.4888,9,137513,38.71924836197305,645005
B-25316,5462,673,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,2022-11,37,285,Nicholas Sosa,Uruguay,South Hunter,2021-08-10,Cheese - Mix,71.8302,7,65544,12.321493958257049,734617
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,2023-11,38,286,Jordan Gay,Solomon Islands,South Walter,2021-02-24,Beef - Prime Rib Aaa,40.4897,2,115056,6.9461827284105135,716017
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,2020-04,39,287,Bruce Esparza,Montenegro,Poolefurt,2021-10-22,Bread - Italian Roll With Herbs,57.709,7,26118,19.80243510222835,393631
B-25763,2349,319,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,40,288,Sherry Garza,Poland,West John,2021-11-01,"Orange - Canned, Mandarin",78.8405,11,9396,13.580246913580247,634982
B-25763,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,41,289,Natalie Gentry,Dominican Republic,West Darius,2020-10-10,Sword Pick Asst,43.5169,10,115080,47.22627737226278,956741
B-25763,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,2022-01,42,290,Bryan Dunn,Burkina Faso,North Jimstad,2021-09-08,Sauce - Rosee,38.8037,1,16653,11.727616645649434,546129
B-25763,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,43,291,Wayne Simpson,Bolivia,East Rebekahborough,2020-12-13,"Crab - Dungeness, Whole",1.2559,2,29508,27.77551850345669,429888
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03,44,292,Luis Greer,Bulgaria,North Drew,2022-05-15,Turkey - Oven Roast Breast,34.5364,8,11472,22.03626220362622,509397
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,2020-06,45,293,Rhonda Frost,Monaco,Lake Lindaburgh,2021-12-06,Garlic - Elephant,60.9698,11,11472,22.03626220362622,568974
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12,46,294,Joanne Montes,Palau,Gwendolynview,2020-07-01,Wine - Alsace Gewurztraminer,80.7133,10,11472,22.03626220362622,658639
B-25465,717,158,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,2024-11,47,295,Geoffrey Guzman,Uzbekistan,Zimmermanland,2020-04-23,"Ice - Clear, 300 Lb For Carving",48.7695,7,11472,22.03626220362622,790026
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,2020-11,48,296,Gloria Mccall,Ghana,North Kerriton,2022-03-11,Wine - Valpolicella Masi,31.3545,3,11472,22.03626220362622,708937
B-25465,717,158,16,Furniture,Tables,Credit Card,2023-10-24,Sylvia Barron,New York,Rochester,2023-10,49,297,Brady Cohen,United Arab Emirates,North Eileenville,2022-03-10,Hinge W Undercut,81.9003,3,11472,22.03626220362622,771322
B-25465,508,177,17,Furniture,Sofas,UPI,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03,50,298,Latoya Mccann,Belarus,Port Sergiofort,2021-12-02,Pop Shoppe Cream Soda,95.7387,4,8636,34.84251968503937,783086
B-25465,508,177,17,Furniture,Sofas,UPI,2020-06-24,Steven Frey,Florida,Miami,2020-06,51,299,Gerald Hawkins,Canada,New Alberttown,2021-03-19,Fuji Apples,80.1371,4,8636,34.84251968503937,970445
B-25465,508,177,17,Furniture,Sofas,UPI,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12,52,300,Samuel Crawford,Algeria,South Jasmine,2021-03-27,"Beans - Kidney, Canned",69.5694,5,8636,34.84251968503937,509475
B-25465,508,177,17,Furniture,Sofas,UPI,2024-11-24,Crystal Chambers,New York,New York City,2024-11,53,301,Patricia Goodwin,Swaziland,Cowanfort,2021-03-08,Beer - Labatt Blue,43.412,8,8636,34.84251968503937,615314
B-25465,508,177,17,Furniture,Sofas,UPI,2020-11-06,Robert White,Florida,Orlando,2020-11,54,302,Stacie Richard,Madagascar,New Deborah,2020-10-15,"Doilies - 5, Paper",61.1598,11,8636,34.84251968503937,471692
B-25465,508,177,17,Furniture,Sofas,UPI,2023-10-24,Sylvia Barron,New York,Rochester,2023-10,55,303,Robin West,Ecuador,Wallstown,2022-01-13,Cod - Black Whole Fillet,72.6133,7,8636,34.84251968503937,746499
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07,56,304,Ralph Haas,Palestinian Territory,Lake Ellenchester,2020-05-25,Banana Turning,72.1984,5,28146,11.564698358558942,406738
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2022-05-16,Annette Pierce,New York,Rochester,2022-05,57,305,Phyllis Maldonado,Saint Barthelemy,Lake Whitney,2021-01-25,Pastry - Cheese Baked Scones,91.0997,8,28146,11.564698358558942,356830
B-26352,4936,576,19,Furniture,Tables,COD,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07,58,306,Danny Parrish,United Arab Emirates,East Jaredbury,2021-03-17,"Pepper - White, Ground",43.5953,4,93784,11.66936790923825,620080
B-26352,4936,576,19,Furniture,Tables,COD,2022-05-16,Annette Pierce,New York,Rochester,2022-05,59,307,Kathy Hill,South Georgia and the South Sandwich Islands,Selenabury,2020-11-15,Foam Cup 6 Oz,50.2256,1,93784,11.66936790923825,651762
B-26528,2663,64,19,Furniture,Sofas,COD,2024-06-16,Donald Hernandez,California,San Francisco,2024-06,60,308,Kelli Hardy,Sao Tome and Principe,Huangfort,2020-12-20,Tea - Decaf Lipton,88.1209,6,50597,2.403304543747653,629452
B-26528,2663,64,19,Furniture,Sofas,COD,2021-10-23,Megan Davis,Ohio,Cleveland,2021-10,61,309,Lynn Pham,Portugal,East Pennyshire,2020-08-21,Muffin Batt - Choc Chk,27.6344,11,50597,2.403304543747653,767733
B-26670,5151,1680,5,Electronics,Printers,EMI,2022-10-22,Robert Brooks,Texas,Houston,2022-10,62,310,Shelley Harris,Togo,Port Jasminborough,2020-12-10,Coffee - Dark Roast,79.978,9,25755,32.6150262085032,625369
B-25331,2514,95,8,Office Supplies,Pens,UPI,2023-07-17,Miguel Alvarez,New York,Rochester,2023-07,63,311,Eddie Jimenez,Ethiopia,West Kristine,2022-03-24,Wonton Wrappers,40.206,9,20112,3.7788385043754973,932719
B-25832,6129,2976,2,Electronics,Laptops,EMI,2025-02-24,Jennifer Arnold,New York,New York City,2025-02,64,312,Chloe Hutchinson,Netherlands,South Julia,2022-05-15,Salmon - Sockeye Raw,84.0645,1,12258,48.556045031815955,655504
B-25832,4395,1663,3,Furniture,Bookcases,COD,2025-02-24,Jennifer Arnold,New York,New York City,2025-02,65,313,Eileen Lynch,Liberia,Helenborough,2021-01-02,Veal - Slab Bacon,39.9111,11,13185,37.83845278725825,868421
B-25897,5393,2642,8,Furniture,Chairs,UPI,2021-03-07,Jessica Blankenship,Ohio,Cincinnati,2021-03,66,314,Fernando Lambert,Lithuania,Lake Nancy,2021-04-23,Salmon Steak - Cohoe 8 Oz,5.6015,2,43144,48.98943074355646,846686
B-25713,2280,509,8,Electronics,Phones,Credit Card,2021-01-03,Peggy Campos,New York,Buffalo,2021-01,67,315,Makayla Cannon,New Caledonia,Georgeport,2020-01-20,Wine - Gato Negro Cabernet,93.8047,6,18240,22.32456140350877,727278
B-25065,6596,1439,9,Office Supplies,Paper,Debit Card,2023-05-03,Craig Ortega,Ohio,Cincinnati,2023-05,68,316,Tom Alvarado,Kiribati,South Sophiaberg,2020-08-18,Cheese - Victor Et Berthold,65.9395,11,59364,21.81625227410552,625361
B-25949,4510,1896,5,Office Supplies,Paper,EMI,2023-10-25,Johnny Simon,California,Los Angeles,2023-10,69,317,Virginia Dudley,French Southern Territories,Hartbury,2021-01-31,Water - Green Tea Refresher,35.2723,3,22550,42.03991130820399,499161
B-26033,6077,2378,18,Electronics,Phones,COD,2022-08-21,Keith Brooks,New York,New York City,2022-08,70,318,Riley Good,Canada,Erikaville,2020-02-03,Ecolab - Solid Fusion,57.261,10,109386,39.131150238604576,724322
B-26017,5379,2510,17,Electronics,Printers,COD,2022-04-16,Jason Martinez,Ohio,Columbus,2022-04,71,319,Alexandria Buck,Iran,Nicolasfort,2021-02-20,Towels - Paper / Kraft,77.6195,7,91443,46.6629485034393,743428
B-26926,4629,1660,16,Office Supplies,Markers,EMI,2023-04-02,Steven Herrera,California,San Diego,2023-04,72,320,Richard Roth,Morocco,New Jasmineshire,2020-02-23,Yogurt - French Vanilla,73.4396,9,74064,35.86087707928278,525957
B-26258,2710,555,20,Electronics,Laptops,Debit Card,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10,73,321,Candice Keller,Zimbabwe,East Summerstad,2020-08-22,"Potatoes - Instant, Mashed",10.4007,1,54200,20.479704797047972,576791
B-26258,3224,1018,14,Office Supplies,Binders,UPI,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10,74,322,Anita Benson,Russian Federation,Skinnerport,2020-02-09,Onions - Vidalia,26.2846,2,45136,31.575682382133998,759915
B-26240,8042,936,15,Office Supplies,Markers,EMI,2021-07-09,Michael Williams,Illinois,Springfield,2021-07,75,323,Regina Stein,Solomon Islands,Raystad,2022-01-15,Extract - Lemon,54.3266,10,120630,11.638895797065407,1110605
B-26240,8042,936,15,Office Supplies,Markers,EMI,2022-04-08,Zachary Carpenter,California,Los Angeles,2022-04,76,324,Debra Riddle,United States Virgin Islands,Colinhaven,2020-07-11,Apricots - Dried,87.9023,10,120630,11.638895797065407,650829
B-26922,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin,2022-04,77,325,Brittany Zuniga,Kyrgyz Republic,West Reginald,2021-07-24,Halibut - Fletches,3.1657,5,39570,3.8160222390700027,706807
B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago,2023-01,78,326,Cassidy Mcmahon,Myanmar,Lake Sherryborough,2020-10-21,Appetizer - Mushroom Tart,38.859,9,140304,36.241304595734974,594607
B-25330,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago,2024-11,79,327,Laurie Pennington,Dominica,Port Katherineville,2020-06-08,"Appetizer - Mini Egg Roll, Shrimp",7.1436,2,47312,31.01115995941833,540215
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas,2022-04,80,328,Alejandro Blair,Iceland,Thomasland,2020-09-19,Tuna - Salad Premix,96.8781,6,32064,48.78368263473054,569655
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester,2025-02,81,329,Leslie Jennings,Micronesia,Coreybury,2021-11-13,"Pork - Loin, Center Cut",39.3496,6,32064,48.78368263473054,661069
B-25228,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland,2021-05,82,330,Kathleen Mckay,Saint Vincent and the Grenadines,Lake Janiceton,2021-09-12,Olives - Kalamata,18.7914,10,115159,34.9942253753506,620385
B-25228,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego,2022-01,83,331,Hunter Moreno,Isle of Man,East Clinton,2020-12-28,Cookies Cereal Nut,67.3505,3,115159,34.9942253753506,779539
B-26457,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City,2025-01,84,332,Chad Davidson,Oman,South Joshuashire,2021-11-15,Bouq All Italian - Primerba,59.7578,5,37632,35.86309523809524,774130
B-25790,2792,1008,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami,2021-02,85,333,Corey Holt,Fiji,New Glenda,2020-02-18,Cheese - Cottage Cheese,20.2364,7,22336,36.10315186246418,398291
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus,2024-08,86,334,Emma Cunningham,New Zealand,North Jillianview,2022-05-13,Ecolab - Lime - A - Way 4/4 L,21.6133,7,14720,8.457880434782608,678063
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas,2022-12,87,335,Duane Woods,Maldives,Lyonsberg,2020-07-21,"Oil - Shortening,liqud, Fry",18.4231,9,14720,8.457880434782608,865602
B-25381,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield,2024-03,88,336,Alison Vargas,Benin,East Cristinabury,2020-11-10,Broom - Corn,71.9241,2,54860,22.393364928909953,383503
B-25381,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria,2020-12,89,337,Vernon Kane,Yemen,Thomasfurt,2021-04-15,Bread - Rye,83.5373,3,54860,22.393364928909953,609559
B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin,2023-03,90,338,Lori Flowers,Namibia,North Joeburgh,2021-01-09,Cheese - Camembert,28.9899,11,34104,19.985925404644618,721839
B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco,2023-06,91,339,Nina Chavez,Bhutan,Cassidychester,2020-03-26,Beef - Striploin Aa,2.389,2,156142,17.400827451934777,744841
B-26526,599,265,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07,92,340,Shane Foley,Hungary,South Dannymouth,2021-07-06,Veal - Sweetbread,28.2349,3,2396,44.24040066777963,595341
B-26526,599,265,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12,93,341,Collin Ayers,Anguilla,South Lonnie,2021-06-29,"Bread - Roll, Canadian Dinner",90.2641,1,2396,44.24040066777963,499539
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07,94,342,Sherry Young,Solomon Islands,Frankchester,2021-04-04,Mangoes,69.5881,1,27270,19.911991199119914,286209
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12,95,343,Darrell Douglas,Mali,Daisyborough,2022-02-17,Otomegusa Dashi Konbu,51.2061,1,27270,19.911991199119914,688905
B-25819,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco,2023-11,96,344,Karl Greer,Guyana,East Richard,2022-01-30,Sausage - Liver,63.5389,2,28479,23.368095789880265,625980
B-25819,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland,2024-10,97,345,Lynn Atkinson,Sri Lanka,New Bradview,2021-07-10,Bread - Calabrese Baguette,98.5978,4,28479,23.368095789880265,452388
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin,2022-11,98,346,Fred Guerra,Solomon Islands,Ortegaland,2021-09-18,Cheese - Parmesan Grated,17.1914,1,33984,29.13135593220339,536038
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria,2022-12,99,347,Yvonne Farmer,Aruba,Lake Elijahview,2021-08-11,Pail For Lid 1537,94.6253,8,33984,29.13135593220339,495831
B-26820,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland,2025-02,100,348,Clarence Haynes,Honduras,Judymouth,2020-03-11,Pasta - Cheese / Spinach Bauletti,55.3683,10,64824,30.840429470566455,265762
B-25396,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11,1,349,Sheryl Baxter,Chile,East Leonard,2020-08-24,Puree - Mocha,86.9086,4,82640,17.134559535333977,807306
B-25396,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11,2,350,Preston Lozano,Djibouti,East Jimmychester,2021-04-23,Isomalt,82.83,8,19452,49.228871067242444,817932
B-25529,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando,2021-06,3,351,Roy Berry,Antigua and Barbuda,Isabelborough,2020-03-25,Hot Chocolate - Individual,96.0823,1,24390,15.867158671586715,478466
B-26501,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami,2020-09,4,352,Linda Olsen,Dominican Republic,Bensonview,2020-06-02,"Beef - Tenderlion, Center Cut",24.6393,4,61957,44.76330358151621,593543
B-26910,9680,3295,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,5,353,Joanna Bender,Slovakia (Slovak Republic),West Priscilla,2021-04-17,Milk Powder,18.1191,8,87120,34.039256198347104,788411
B-26910,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,6,354,Aimee Downs,Bosnia and Herzegovina,Chavezborough,2020-02-25,Crackers Cheez It,6.6975,7,67744,43.29239489844119,607254
B-26910,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,7,355,Darren Peck,Pitcairn Islands,Lake Ana,2021-08-24,Olives - Stuffed,59.1687,5,62174,7.070479621706823,666528
B-25978,6622,2673,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City,2024-04,8,356,Brett Mullen,Bulgaria,Kimport,2021-04-12,Dc - Frozen Momji,17.1274,6,52976,40.365448504983384,698019
B-26537,3260,207,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego,2023-12,9,357,Sheryl Meyers,Cyprus,Robersonstad,2020-01-13,Tilapia - Fillets,6.8332,2,55420,6.349693251533742,558632
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin,2024-05,10,358,Michelle Gallagher,Timor-Leste,Elaineberg,2021-11-08,"Cheese - Boursin, Garlic / Herbs",84.7111,9,69672,26.662073716844642,847096
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco,2024-11,11,359,Carl Schroeder,Guernsey,Shannonville,2021-10-20,Rice - Long Grain,69.0327,11,69672,26.662073716844642,816562
B-25237,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati,2022-03,12,360,Jenna Dodson,Vietnam,East Andrea,2020-11-29,Wine - Hardys Bankside Shiraz,52.2407,10,5250,3.561904761904762,1110272
B-25237,5250,187,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston,2023-05,13,361,Tracey Mata,Togo,South Joannamouth,2021-12-02,Coffee Decaf Colombian,36.4516,2,5250,3.561904761904762,665478
B-26122,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles,2024-10,14,362,Kristine Cox,Sri Lanka,Jodyberg,2021-02-08,Cumin - Whole,53.3476,7,82320,22.37609329446064,955451
B-26122,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield,2020-09,15,363,Faith Lutz,Singapore,Burchbury,2022-01-26,Cornflakes,48.7712,11,82320,22.37609329446064,692902
B-25709,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles,2021-08,16,364,Miranda Beasley,Oman,Desireeshire,2022-04-12,Cattail Hearts,8.8429,1,16635,37.69161406672678,574043
B-26656,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10,17,365,Caroline Foley,Western Sahara,West Adriennestad,2021-03-10,"Wine - Red, Harrow Estates, Cab",12.6274,7,25011,15.729079205149734,623009
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05,18,366,Greg Mata,Mozambique,Lake Leslie,2022-03-26,Tahini Paste,80.4483,4,25011,15.729079205149734,434849
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04,19,367,Clifford Jacobson,South Georgia and the South Sandwich Islands,Harmonview,2020-09-24,Bread - Italian Corn Meal Poly,63.8281,5,25011,15.729079205149734,625354
B-26656,8055,661,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10,20,368,Joanna Kirk,French Polynesia,Jamesshire,2021-09-24,Flour - Teff,18.2978,4,80550,8.206083178150218,701994
B-26656,8055,661,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05,21,369,Maxwell Frye,Malta,East Carly,2022-01-12,Rambutan,87.1785,5,80550,8.206083178150218,777098
B-26656,8055,661,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04,22,370,Kiara Houston,Netherlands,South Alvin,2020-09-15,Muffin - Carrot Individual Wrap,21.8806,4,80550,8.206083178150218,1024077
B-25801,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco,2022-06,23,371,Colleen Howard,Paraguay,Brittanyview,2020-08-19,Creme De Banane - Marie,82.4022,8,13658,38.204715185239415,762430
B-25801,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco,2022-06,24,372,Janet Valenzuela,Lao People's Democratic Republic,Veronicamouth,2020-09-08,Wine - Two Oceans Cabernet,6.2824,3,76680,48.34115805946792,570487
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco,2022-11,25,373,Shane Wilcox,Albania,Bryanville,2021-04-06,Beef - Montreal Smoked Brisket,54.8719,9,99127,26.993654604699024,735737
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego,2024-07,26,374,Marcus Moody,Panama,Kaitlyntown,2022-05-24,Jagermeister,49.3846,5,99127,26.993654604699024,605743
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami,2023-07,27,375,Dakota Poole,Belarus,Michealshire,2022-02-20,Snapple Lemon Tea,83.1755,8,99127,26.993654604699024,783816
B-26106,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria,2020-08,28,376,Frederick Harper,Switzerland,South Marissatown,2022-05-26,Pasta - Angel Hair,40.8126,11,63616,48.604124748490946,789169
B-25789,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles,2024-06,29,377,Stefanie Fitzpatrick,Saint Vincent and the Grenadines,Acevedoville,2020-07-30,"Wine - Red, Cooking",75.0785,1,18295,10.358021317299809,819868
